date;heure;dept;ville;CP;adresse;adresse complete;carr;lieu_1_nomv;lieu_2_nomv;vehicule_1_cadmin;vehicule_1_lveh;vehicle_2_cadmin;vehicule_2_lveh;vehicule_3_cadmin;vehicule_3_lveh;usager_1_catu;usager_1_grav;usager_1_lveh;usager_2_catu;usager_2_grav;usager_2_lveh;usager_3_catu;usager_3_grav;usager_3_lveh;usager_4_catu;usager_4_grav;usager_4_lveh;wgs84
2012-02-03;21:10;75;Paris;75007;PONT DES INVALIDES;PONT DES INVALIDES;1_75107_3272;PONT DES INVALIDES;QUAI D ORSAY;Cyclo;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.854904, 2.314688
2013-08-04;17:50;75;Paris;75009;39, BOULEVARD DE CLICHY;39, BOULEVARD DE CLICHY;;BOULEVARD DE CLICHY;;Bus;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.882916, 2.334856
2013-02-12;14:30;75;Paris;75009;40, BOULEVARD HAUSSMANN;40, BOULEVARD HAUSSMANN;1_75109_5171;BOULEVARD HAUSSMANN;RUE HALEVY;Scoo>125;A;;;;;Cond;BL;A;Piéton;BL;A;;;;;;;48.8732, 2.332423
2012-10-31;09:37;75;Paris;75009;40, RUE DE CHATEAUDUN;40, RUE DE CHATEAUDUN;1_75109_5364;RUE DE CHATEAUDUN;RUE TAITBOUT;Scoo50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.876287, 2.335074
2013-03-25;14:35;75;Paris;75009;40, RUE DE CHATEAUDUN;40, RUE DE CHATEAUDUN;1_75109_5364;RUE DE CHATEAUDUN;RUE TAITBOUT;VL;A;Scoo<=50;B;;;Piéton;BL;B;Pass;BL;B;Cond;BL;B;Cond;Indem;A;48.876287, 2.335074
2013-06-15;05:25;75;Paris;75009;41, RUE DE CHATEAUDUN;41, RUE DE CHATEAUDUN;1_75109_5364;RUE DE CHATEAUDUN;RUE TAITBOUT;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.876132, 2.335351
2013-02-26;22:50;75;Paris;75009;41, RUE DE ROCHECHOUART;41, RUE DE ROCHECHOUART;1_75109_6473;RUE DE ROCHECHOUART;RUE DE LA TOUR D AUVERGNE;VL;A;VL;B;;;Cond;Indem;A;Pass;BL;A;Cond;Indem;B;;;;48.878681, 2.345144
2013-06-15;16:15;75;Paris;75009;42, RUE DE LA CHAUSSEE D;42, RUE DE LA CHAUSSEE D ANTIN;;RUE DE LA CHAUSSEE D ANTIN;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.873538, 2.333157
2012-11-01;13:20;75;Paris;75009;43, RUE DE LA CHAUSSEE D;43, RUE DE LA CHAUSSEE D ANTIN;1_75109_5079;RUE DE LA CHAUSSEE D ANTIN;RUE DE LA VICTOIRE;Car;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.875129, 2.332237
2013-01-07;17:30;75;Paris;75009;43, RUE LE PELETIER;43, RUE LE PELETIER;1_75109_5806;RUE LE PELETIER;RUE DE LA VICTOIRE;Bicy;A;;;;;Cond;BL;A;;;;;;;;;;48.874932, 2.339345
2012-03-28;19:40;75;Paris;75009;44, RUE DE LA CHAUSSEE D;44, RUE DE LA CHAUSSEE D ANTIN;;RUE DE LA CHAUSSEE D ANTIN;;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;Piéton;BL;A;;;;48.873647, 2.333109
